review_id,review_order,source_split,source_chunk_id,chunk_review_id,issue_type,priority_score,recommended_review_action,image_path,label_path,overlay_path,crop_path,gt_damage_area_count,pred_damage_area_count,tp_damage_area_count,fn_damage_area_count,fp_damage_area_count,gt_damaged_block_count,pred_damaged_block_count,matched_damaged_block_count,min_gt_damage_area_norm_area,max_fp_damage_area_conf,has_near_miss_iou_025_050,gt_damage_area_boxes,pred_damage_area_boxes,fn_damage_area_boxes,fp_damage_area_boxes,review_decision,bbox_source,review_notes,allowed_review_decisions
tactile3-da-final-011,11,val,02304_02431,tactile3-da-001,mixed_fn_fp_damage_area,99.8200,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210720_0000010779.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210720_0000010779.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/011_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210720_0000010779.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/011_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210720_0000010779.jpg,3,10,0,3,10,1,1,1,0.000320,0.3640,True,"2:0.125303,0.682617,0.049387,0.045782;2:0.371696,0.570668,0.028076,0.011410;2:0.222966,0.592664,0.124391,0.048300","2:0.275110,0.248114,0.173689,0.030445:0.3640;2:0.256319,0.419049,0.214370,0.086222:0.3072;2:0.247615,0.693081,0.290500,0.066019:0.2800;2:0.248004,0.445867,0.197156,0.033051:0.1544;2:0.188721,0.690983,0.169807,0.063023:0.1497;2:0.247077,0.451461,0.195171,0.022850:0.1463;2:0.219194,0.580427,0.121727,0.022085:0.1358;2:0.339438,0.293452,0.056955,0.018588:0.1261;2:0.304777,0.380634,0.110911,0.011239:0.0932;2:0.249071,0.717037,0.287426,0.043165:0.0569","2:0.125303,0.682617,0.049387,0.045782;2:0.371696,0.570668,0.028076,0.011410;2:0.222966,0.592664,0.124391,0.048300","2:0.275110,0.248114,0.173689,0.030445:0.3640;2:0.256319,0.419049,0.214370,0.086222:0.3072;2:0.247615,0.693081,0.290500,0.066019:0.2800;2:0.248004,0.445867,0.197156,0.033051:0.1544;2:0.188721,0.690983,0.169807,0.063023:0.1497;2:0.247077,0.451461,0.195171,0.022850:0.1463;2:0.219194,0.580427,0.121727,0.022085:0.1358;2:0.339438,0.293452,0.056955,0.018588:0.1261;2:0.304777,0.380634,0.110911,0.011239:0.0932;2:0.249071,0.717037,0.287426,0.043165:0.0569",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-012,12,val,04352_04479,tactile3-da-002,mixed_fn_fp_damage_area,97.1545,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600554.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20211006_0000600554.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/012_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_5_1_20211006_0000600554.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/012_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_5_1_20211006_0000600554.jpg,3,15,2,1,13,1,1,1,0.002951,0.5238,True,"2:0.689374,0.928129,0.101549,0.068545;2:0.337079,0.664054,0.081239,0.074697;2:0.616238,0.378921,0.060739,0.048580","2:0.323530,0.679878,0.058199,0.039829:0.5238;2:0.618434,0.373643,0.046326,0.034343:0.4043;2:0.701244,0.938561,0.071178,0.047897:0.3748;2:0.386494,0.093445,0.027684,0.020367:0.3495;2:0.364973,0.357767,0.057551,0.026231:0.2916;2:0.330229,0.679383,0.071314,0.043566:0.2614;2:0.365940,0.358083,0.061638,0.030904:0.2135;2:0.594986,0.373466,0.097460,0.040551:0.1752;2:0.706402,0.940288,0.058297,0.042147:0.1746;2:0.372029,0.173390,0.019746,0.020589:0.1635;2:0.615310,0.373423,0.055575,0.037618:0.1001;2:0.598008,0.373141,0.090055,0.038714:0.0922;2:0.388488,0.094016,0.036907,0.025488:0.0654;2:0.374968,0.175229,0.030886,0.030983:0.0527;2:0.333251,0.673176,0.077201,0.056002:0.0505","2:0.689374,0.928129,0.101549,0.068545","2:0.323530,0.679878,0.058199,0.039829:0.5238;2:0.618434,0.373643,0.046326,0.034343:0.4043;2:0.701244,0.938561,0.071178,0.047897:0.3748;2:0.386494,0.093445,0.027684,0.020367:0.3495;2:0.364973,0.357767,0.057551,0.026231:0.2916;2:0.330229,0.679383,0.071314,0.043566:0.2614;2:0.365940,0.358083,0.061638,0.030904:0.2135;2:0.594986,0.373466,0.097460,0.040551:0.1752;2:0.706402,0.940288,0.058297,0.042147:0.1746;2:0.372029,0.173390,0.019746,0.020589:0.1635;2:0.598008,0.373141,0.090055,0.038714:0.0922;2:0.388488,0.094016,0.036907,0.025488:0.0654;2:0.374968,0.175229,0.030886,0.030983:0.0527",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-013,13,val,03072_03199,tactile3-da-002,mixed_fn_fp_damage_area,96.0717,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210723_0000063754.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210723_0000063754.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/013_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210723_0000063754.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/013_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210723_0000063754.jpg,3,12,1,2,11,1,1,1,0.005243,0.4143,True,"2:0.473691,0.532101,0.049102,0.116337;2:0.616971,0.615110,0.048663,0.107738;2:0.564305,0.751513,0.048203,0.148336","2:0.682272,0.570302,0.038346,0.021767:0.4143;2:0.475747,0.553696,0.044732,0.066270:0.4109;2:0.557550,0.230152,0.041029,0.013223:0.2368;2:0.464683,0.230607,0.026547,0.011114:0.1979;2:0.468420,0.230353,0.031264,0.011349:0.1449;2:0.474926,0.539649,0.039983,0.038354:0.1133;2:0.564713,0.786929,0.038186,0.072957:0.1099;2:0.483285,0.748583,0.043651,0.147624:0.0901;2:0.475652,0.559850,0.041774,0.051759:0.0733;2:0.674259,0.570552,0.060492,0.030215:0.0627;2:0.648426,0.807109,0.039243,0.041530:0.0541;2:0.606860,0.457544,0.045295,0.011764:0.0539","2:0.616971,0.615110,0.048663,0.107738;2:0.564305,0.751513,0.048203,0.148336","2:0.682272,0.570302,0.038346,0.021767:0.4143;2:0.557550,0.230152,0.041029,0.013223:0.2368;2:0.464683,0.230607,0.026547,0.011114:0.1979;2:0.468420,0.230353,0.031264,0.011349:0.1449;2:0.474926,0.539649,0.039983,0.038354:0.1133;2:0.564713,0.786929,0.038186,0.072957:0.1099;2:0.483285,0.748583,0.043651,0.147624:0.0901;2:0.475652,0.559850,0.041774,0.051759:0.0733;2:0.674259,0.570552,0.060492,0.030215:0.0627;2:0.648426,0.807109,0.039243,0.041530:0.0541;2:0.606860,0.457544,0.045295,0.011764:0.0539",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-014,14,val,03584_03711,tactile3-da-001,mixed_fn_fp_damage_area,95.9632,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210915_0000521876.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210915_0000521876.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/014_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210915_0000521876.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/014_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210915_0000521876.jpg,3,12,1,2,11,1,1,1,0.000541,0.3926,True,"2:0.469074,0.700229,0.065727,0.013138;2:0.590018,0.689376,0.093555,0.037926;2:0.644314,0.456332,0.018377,0.029463","2:0.520978,0.278855,0.108331,0.016834:0.3926;2:0.579160,0.695641,0.088646,0.026982:0.2870;2:0.537454,0.391085,0.218593,0.020921:0.2606;2:0.470057,0.180150,0.042783,0.017605:0.2487;2:0.520808,0.278917,0.105275,0.013913:0.2275;2:0.421714,0.701273,0.171480,0.021639:0.1931;2:0.570046,0.918075,0.071728,0.025050:0.0885;2:0.569048,0.040120,0.077409,0.009831:0.0778;2:0.417591,0.695129,0.179771,0.032166:0.0724;2:0.507711,0.529104,0.288435,0.025146:0.0572;2:0.438298,0.702078,0.138069,0.017850:0.0534;2:0.581441,0.688682,0.110501,0.044195:0.0515","2:0.469074,0.700229,0.065727,0.013138;2:0.644314,0.456332,0.018377,0.029463","2:0.520978,0.278855,0.108331,0.016834:0.3926;2:0.579160,0.695641,0.088646,0.026982:0.2870;2:0.537454,0.391085,0.218593,0.020921:0.2606;2:0.470057,0.180150,0.042783,0.017605:0.2487;2:0.520808,0.278917,0.105275,0.013913:0.2275;2:0.421714,0.701273,0.171480,0.021639:0.1931;2:0.570046,0.918075,0.071728,0.025050:0.0885;2:0.569048,0.040120,0.077409,0.009831:0.0778;2:0.417591,0.695129,0.179771,0.032166:0.0724;2:0.507711,0.529104,0.288435,0.025146:0.0572;2:0.438298,0.702078,0.138069,0.017850:0.0534",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-015,15,val,03840_03967,tactile3-da-002,mixed_fn_fp_damage_area,95.8019,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_4_20211027_0000803350.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_4_20211027_0000803350.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/015_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_4_20211027_0000803350.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/015_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_4_20211027_0000803350.jpg,3,12,1,2,11,1,1,1,0.004823,0.5023,True,"2:0.510905,0.740619,0.179931,0.041453;2:0.566162,0.432008,0.164994,0.038546;2:0.588179,0.236101,0.076383,0.063145","2:0.514371,0.428905,0.274378,0.055686:0.5023;2:0.510102,0.741213,0.197130,0.043441:0.4349;2:0.582509,0.211234,0.074891,0.019325:0.2480;2:0.540614,0.440716,0.088923,0.028030:0.1696;2:0.564197,0.984696,0.127186,0.030428:0.1678;2:0.509298,0.741916,0.196404,0.044413:0.1616;2:0.607420,0.414180,0.083066,0.023474:0.1571;2:0.581789,0.210360,0.078629,0.024765:0.1374;2:0.551386,0.750562,0.102569,0.024096:0.1317;2:0.504591,0.146729,0.044031,0.008285:0.0765;2:0.513450,0.446033,0.267977,0.045561:0.0695;2:0.450063,0.729356,0.074941,0.019978:0.0578","2:0.566162,0.432008,0.164994,0.038546;2:0.588179,0.236101,0.076383,0.063145","2:0.514371,0.428905,0.274378,0.055686:0.5023;2:0.582509,0.211234,0.074891,0.019325:0.2480;2:0.540614,0.440716,0.088923,0.028030:0.1696;2:0.564197,0.984696,0.127186,0.030428:0.1678;2:0.509298,0.741916,0.196404,0.044413:0.1616;2:0.607420,0.414180,0.083066,0.023474:0.1571;2:0.581789,0.210360,0.078629,0.024765:0.1374;2:0.551386,0.750562,0.102569,0.024096:0.1317;2:0.504591,0.146729,0.044031,0.008285:0.0765;2:0.513450,0.446033,0.267977,0.045561:0.0695;2:0.450063,0.729356,0.074941,0.019978:0.0578",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-016,16,val,02560_02687,tactile3-da-003,mixed_fn_fp_damage_area,95.7956,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210813_0000205423.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210813_0000205423.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/016_mixed_fn_fp_damage_area_003_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210813_0000205423.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/016_mixed_fn_fp_damage_area_003_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210813_0000205423.jpg,3,12,1,2,11,1,1,1,0.000985,0.5928,False,"2:0.623255,0.519286,0.043092,0.027143;2:0.500315,0.714286,0.086185,0.011429;2:0.634662,0.723571,0.081115,0.032857","2:0.562845,0.734867,0.224833,0.054091:0.5928;2:0.488993,0.528067,0.314286,0.087986:0.5745;2:0.491691,0.520933,0.311200,0.066981:0.4333;2:0.497222,0.717555,0.091225,0.016634:0.1557;2:0.582005,0.301368,0.077475,0.020386:0.1237;2:0.582385,0.297625,0.075744,0.013383:0.1099;2:0.526249,0.204505,0.102990,0.008560:0.0970;2:0.490996,0.522775,0.313427,0.066681:0.0754;2:0.581642,0.303923,0.080513,0.027304:0.0700;2:0.581543,0.298483,0.079762,0.020862:0.0548;2:0.539888,0.205058,0.135378,0.012624:0.0516;2:0.382148,0.295507,0.035658,0.009088:0.0515","2:0.623255,0.519286,0.043092,0.027143;2:0.634662,0.723571,0.081115,0.032857","2:0.562845,0.734867,0.224833,0.054091:0.5928;2:0.488993,0.528067,0.314286,0.087986:0.5745;2:0.491691,0.520933,0.311200,0.066981:0.4333;2:0.582005,0.301368,0.077475,0.020386:0.1237;2:0.582385,0.297625,0.075744,0.013383:0.1099;2:0.526249,0.204505,0.102990,0.008560:0.0970;2:0.490996,0.522775,0.313427,0.066681:0.0754;2:0.581642,0.303923,0.080513,0.027304:0.0700;2:0.581543,0.298483,0.079762,0.020862:0.0548;2:0.539888,0.205058,0.135378,0.012624:0.0516;2:0.382148,0.295507,0.035658,0.009088:0.0515",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-017,17,val,04480_04607,tactile3-da-001,mixed_fn_fp_damage_area,95.0001,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_2_20210907_0000464090.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_2_20210907_0000464090.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/017_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_5_2_20210907_0000464090.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/017_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_5_2_20210907_0000464090.jpg,3,12,1,2,11,1,1,1,0.005086,0.3159,True,"2:0.408480,0.774381,0.136421,0.098761;2:0.571296,0.713271,0.221935,0.068805;2:0.573653,0.212628,0.138586,0.036701","2:0.511301,0.737471,0.360850,0.126384:0.3159;2:0.517549,0.243476,0.255820,0.102937:0.2189;2:0.412465,0.780343,0.142641,0.072908:0.2057;2:0.510027,0.898622,0.400764,0.176292:0.2030;2:0.518264,0.269924,0.253731,0.050599:0.1292;2:0.505695,0.867380,0.405181,0.246193:0.1143;2:0.511911,0.382069,0.276480,0.067052:0.0799;2:0.511080,0.932921,0.399860,0.107450:0.0708;2:0.510352,0.492069,0.315000,0.150053:0.0606;2:0.411332,0.764248,0.153963,0.093630:0.0592;2:0.545274,0.122862,0.176169,0.034554:0.0536;2:0.654552,0.710727,0.068842,0.067902:0.0526","2:0.571296,0.713271,0.221935,0.068805;2:0.573653,0.212628,0.138586,0.036701","2:0.511301,0.737471,0.360850,0.126384:0.3159;2:0.517549,0.243476,0.255820,0.102937:0.2189;2:0.412465,0.780343,0.142641,0.072908:0.2057;2:0.510027,0.898622,0.400764,0.176292:0.2030;2:0.518264,0.269924,0.253731,0.050599:0.1292;2:0.505695,0.867380,0.405181,0.246193:0.1143;2:0.511911,0.382069,0.276480,0.067052:0.0799;2:0.511080,0.932921,0.399860,0.107450:0.0708;2:0.510352,0.492069,0.315000,0.150053:0.0606;2:0.545274,0.122862,0.176169,0.034554:0.0536;2:0.654552,0.710727,0.068842,0.067902:0.0526",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-018,18,val,03456_03583,tactile3-da-001,mixed_fn_fp_damage_area,94.7899,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210828_0000377368.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210828_0000377368.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/018_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210828_0000377368.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/018_mixed_fn_fp_damage_area_001_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210828_0000377368.jpg,3,9,0,3,9,1,2,1,0.000449,0.7523,True,"2:0.434334,0.728431,0.263847,0.043502;2:0.508657,0.424937,0.098435,0.051347;2:0.573316,0.461874,0.022471,0.019968","2:0.496565,0.428034,0.043559,0.041018:0.7523;2:0.480350,0.719496,0.073945,0.015192:0.2277;2:0.479185,0.720104,0.089141,0.020720:0.1434;2:0.562890,0.456880,0.045623,0.030368:0.1313;2:0.490271,0.120945,0.049365,0.012831:0.1178;2:0.356052,0.729088,0.110208,0.039720:0.0996;2:0.486258,0.121369,0.063932,0.012768:0.0852;2:0.350858,0.729855,0.100580,0.037783:0.0624;2:0.537232,0.480257,0.037389,0.024391:0.0504","2:0.434334,0.728431,0.263847,0.043502;2:0.508657,0.424937,0.098435,0.051347;2:0.573316,0.461874,0.022471,0.019968","2:0.496565,0.428034,0.043559,0.041018:0.7523;2:0.480350,0.719496,0.073945,0.015192:0.2277;2:0.479185,0.720104,0.089141,0.020720:0.1434;2:0.562890,0.456880,0.045623,0.030368:0.1313;2:0.490271,0.120945,0.049365,0.012831:0.1178;2:0.356052,0.729088,0.110208,0.039720:0.0996;2:0.486258,0.121369,0.063932,0.012768:0.0852;2:0.350858,0.729855,0.100580,0.037783:0.0624;2:0.537232,0.480257,0.037389,0.024391:0.0504",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-019,19,val,03328_03455,tactile3-da-002,mixed_fn_fp_damage_area,94.5783,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210729_0000025588.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210729_0000025588.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/019_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210729_0000025588.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/019_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_2_20210729_0000025588.jpg,3,9,0,3,9,1,1,1,0.004288,0.5597,True,"2:0.514257,0.562857,0.256019,0.102857;2:0.547210,0.866429,0.377692,0.210000;2:0.485297,0.198476,0.121673,0.035238","2:0.510183,0.511314,0.231279,0.018288:0.5597;2:0.532881,0.860902,0.365986,0.060205:0.5445;2:0.565864,0.404266,0.060995,0.068686:0.4334;2:0.510630,0.478603,0.230844,0.081426:0.1876;2:0.477021,0.289478,0.054591,0.012221:0.1528;2:0.490521,0.185525,0.112340,0.012134:0.0936;2:0.565978,0.402419,0.055322,0.062682:0.0671;2:0.497217,0.342550,0.030726,0.044680:0.0566;2:0.528581,0.186656,0.038120,0.009221:0.0506","2:0.514257,0.562857,0.256019,0.102857;2:0.547210,0.866429,0.377692,0.210000;2:0.485297,0.198476,0.121673,0.035238","2:0.510183,0.511314,0.231279,0.018288:0.5597;2:0.532881,0.860902,0.365986,0.060205:0.5445;2:0.565864,0.404266,0.060995,0.068686:0.4334;2:0.510630,0.478603,0.230844,0.081426:0.1876;2:0.477021,0.289478,0.054591,0.012221:0.1528;2:0.490521,0.185525,0.112340,0.012134:0.0936;2:0.565978,0.402419,0.055322,0.062682:0.0671;2:0.497217,0.342550,0.030726,0.044680:0.0566;2:0.528581,0.186656,0.038120,0.009221:0.0506",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-020,20,val,02560_02687,tactile3-da-004,mixed_fn_fp_damage_area,93.8490,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210806_0000118772.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210806_0000118772.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/020_mixed_fn_fp_damage_area_004_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210806_0000118772.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/020_mixed_fn_fp_damage_area_004_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_1_1_20210806_0000118772.jpg,3,9,0,3,9,1,1,1,0.012051,0.8774,True,"2:0.486210,0.306138,0.176321,0.106973;2:0.557403,0.428499,0.194841,0.122662;2:0.501145,0.726901,0.082030,0.146909","2:0.437958,0.307929,0.076948,0.105430:0.8774;2:0.523571,0.464484,0.047028,0.043782:0.6723;2:0.519344,0.340600,0.039325,0.033860:0.5479;2:0.557124,0.447989,0.118680,0.078164:0.3075;2:0.591339,0.430312,0.043042,0.040865:0.2515;2:0.590365,0.445976,0.051605,0.073768:0.1195;2:0.535179,0.340232,0.081620,0.037783:0.0968;2:0.501169,0.664773,0.078834,0.020879:0.0553;2:0.501118,0.667641,0.081208,0.026612:0.0503","2:0.486210,0.306138,0.176321,0.106973;2:0.557403,0.428499,0.194841,0.122662;2:0.501145,0.726901,0.082030,0.146909","2:0.437958,0.307929,0.076948,0.105430:0.8774;2:0.523571,0.464484,0.047028,0.043782:0.6723;2:0.519344,0.340600,0.039325,0.033860:0.5479;2:0.557124,0.447989,0.118680,0.078164:0.3075;2:0.591339,0.430312,0.043042,0.040865:0.2515;2:0.590365,0.445976,0.051605,0.073768:0.1195;2:0.535179,0.340232,0.081620,0.037783:0.0968;2:0.501169,0.664773,0.078834,0.020879:0.0553;2:0.501118,0.667641,0.081208,0.026612:0.0503",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
tactile3-da-final-021,21,val,04096_04223,tactile3-da-002,mixed_fn_fp_damage_area,93.3966,review_tactile_damage_area_label_or_negative,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_2_20210724_0000028311.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_2_20210724_0000028311.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/021_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_4_2_20210724_0000028311.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/021_mixed_fn_fp_damage_area_002_mixed_fn_fp_damage_area_aihub513_tactile_2_09_1_1_4_2_20210724_0000028311.jpg,3,9,0,3,9,1,1,1,0.002825,0.4906,True,"2:0.513707,0.562067,0.177482,0.025678;2:0.509904,0.418697,0.180017,0.015692;2:0.501030,0.305999,0.182553,0.027105","2:0.451452,0.310290,0.107592,0.020504:0.4906;2:0.495713,0.556669,0.251775,0.059506:0.4648;2:0.496167,0.425590,0.214474,0.018713:0.3329;2:0.513143,0.555807,0.290511,0.063855:0.2494;2:0.449343,0.310133,0.108022,0.017591:0.1562;2:0.654788,0.711071,0.036802,0.033404:0.1216;2:0.399747,0.542497,0.051498,0.030951:0.1189;2:0.516262,0.426644,0.167882,0.013963:0.0750;2:0.504658,0.573371,0.204921,0.028158:0.0625","2:0.513707,0.562067,0.177482,0.025678;2:0.509904,0.418697,0.180017,0.015692;2:0.501030,0.305999,0.182553,0.027105","2:0.451452,0.310290,0.107592,0.020504:0.4906;2:0.495713,0.556669,0.251775,0.059506:0.4648;2:0.496167,0.425590,0.214474,0.018713:0.3329;2:0.513143,0.555807,0.290511,0.063855:0.2494;2:0.449343,0.310133,0.108022,0.017591:0.1562;2:0.654788,0.711071,0.036802,0.033404:0.1216;2:0.399747,0.542497,0.051498,0.030951:0.1189;2:0.516262,0.426644,0.167882,0.013963:0.0750;2:0.504658,0.573371,0.204921,0.028158:0.0625",,,,accept_existing_labels|fix_tactile_damage_area_bbox|remove_false_damage_area_label|add_missing_tactile_damage_area|exclude_unclear
